Adsorbent,Pollutant,SA (m2/g),Dav (nm),VTot (cm3/g),C (wt%),O/C,(O+N)/C,pH,T (K),C0 (mg/L),SLR (g/L),Qe (mg/g)
C-Biochar,CBZ,1048.2,3.985,1.044,79.42,0.075,0.110929237,3,298.15,10,2,99.00793651
C-Biochar,CBZ,1048.2,3.985,1.044,79.42,0.075,0.110929237,5,298.15,10,2,111.7063492
C-Biochar,CBZ,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,116.468254
C-Biochar,CBZ,1048.2,3.985,1.044,79.42,0.075,0.110929237,9,298.15,10,2,107.7380952
C-Biochar,IBF,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,288.15,10,2,80
C-Biochar,IBF,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,93.33333333
C-Biochar,IBF,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,308.15,10,2,80
C-Biochar,IBF,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,318.15,10,2,80
C-Biochar,IBF,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,288.15,10,2,80
C-Biochar,IBF,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,80
C-Biochar,IBF,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,308.15,10,2,80
C-Biochar,IBF,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,318.15,10,2,80
C-Biochar,IBF,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,288.15,10,2,80
C-Biochar,IBF,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,80
C-Biochar,IBF,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,308.15,10,2,80
C-Biochar,IBF,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,318.15,10,2,80
C-Biochar,ATE,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,288.15,10,2,52
C-Biochar,ATE,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,60.88888889
C-Biochar,ATE,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,308.15,10,2,65.33333333
C-Biochar,ATE,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,318.15,10,2,69.77777778
C-Biochar,ATE,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,288.15,10,2,52
C-Biochar,ATE,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,60.88888889
C-Biochar,ATE,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,308.15,10,2,65.33333333
C-Biochar,ATE,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,318.15,10,2,69.77777778
C-Biochar,ATE,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,288.15,10,2,52
C-Biochar,ATE,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,60.88888889
C-Biochar,ATE,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,308.15,10,2,65.33333333
C-Biochar,ATE,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,318.15,10,2,69.77777778
C-Biochar,CBZ,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,288.15,10,2,75.1984127
C-Biochar,CBZ,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,96.62698413
C-Biochar,CBZ,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,308.15,10,2,106.547619
C-Biochar,CBZ,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,318.15,10,2,111.7063492
C-Biochar,CBZ,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,288.15,10,2,75.1984127
C-Biochar,CBZ,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,96.62698413
C-Biochar,CBZ,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,308.15,10,2,106.1507937
C-Biochar,CBZ,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,318.15,10,2,111.7063492
C-Biochar,CBZ,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,288.15,10,2,75.1984127
C-Biochar,CBZ,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,96.62698413
C-Biochar,CBZ,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,308.15,10,2,106.547619
C-Biochar,CBZ,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,318.15,10,2,111.7063492
C-Biochar,IBF,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,80
C-Biochar,IBF,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,53.33333333
C-Biochar,IBF,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,93.33333333
C-Biochar,IBF,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,106.6666667
C-Biochar,IBF,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,93.33333333
C-Biochar,IBF,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,80
C-Biochar,IBF,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,80
C-Biochar,IBF,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,53.33333333
C-Biochar,IBF,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,93.33333333
C-Biochar,IBF,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,106.6666667
C-Biochar,IBF,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,80
C-Biochar,IBF,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,80
C-Biochar,IBF,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,80
C-Biochar,IBF,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,53.33333333
C-Biochar,IBF,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,93.33333333
C-Biochar,IBF,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,106.6666667
C-Biochar,IBF,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,93.33333333
C-Biochar,IBF,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,80
C-Biochar,ATE,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,20.88888889
C-Biochar,ATE,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,25.33333333
C-Biochar,ATE,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,34.22222222
C-Biochar,ATE,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,29.77777778
C-Biochar,ATE,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,43.11111111
C-Biochar,ATE,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,25.33333333
C-Biochar,ATE,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,20.88888889
C-Biochar,ATE,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,25.33333333
C-Biochar,ATE,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,34.22222222
C-Biochar,ATE,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,29.77777778
C-Biochar,ATE,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,43.11111111
C-Biochar,ATE,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,25.33333333
C-Biochar,ATE,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,20.88888889
C-Biochar,ATE,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,25.33333333
C-Biochar,ATE,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,34.22222222
C-Biochar,ATE,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,29.77777778
C-Biochar,ATE,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,43.11111111
C-Biochar,ATE,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,25.33333333
C-Biochar,CBZ,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,111.2962963
C-Biochar,CBZ,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,107.5925926
C-Biochar,CBZ,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,98.33333333
C-Biochar,CBZ,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,118.7037037
C-Biochar,CBZ,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,122.7777778
C-Biochar,CBZ,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,110.1851852
C-Biochar,CBZ,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,104.9603175
C-Biochar,CBZ,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,100.9920635
C-Biochar,CBZ,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,91.07142857
C-Biochar,CBZ,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,112.8968254
C-Biochar,CBZ,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,117.2619048
C-Biochar,CBZ,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,103.7698413
C-Biochar,CBZ,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,104.9603175
C-Biochar,CBZ,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,100.9920635
C-Biochar,CBZ,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,91.07142857
C-Biochar,CBZ,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,112.8968254
C-Biochar,CBZ,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,117.2619048
C-Biochar,CBZ,1048.2,3.985,1.044,79.42,0.075,0.110929237,7,298.15,10,2,103.7698413
PAC,IBF,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,124.4444444
PAC,IBF,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,20,2,106.6666667
PAC,IBF,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,30,2,186.6666667
PAC,IBF,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,50,2,133.3333333
PAC,IBF,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,80,2,186.6666667
PAC,IBF,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,100,2,200
PAC,IBF,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,120
PAC,IBF,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,20,2,120
PAC,IBF,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,30,2,120
PAC,IBF,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,50,2,142.2222222
PAC,IBF,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,80,2,200
PAC,IBF,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,100,2,204.4444444
PAC,ATE,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,69.77777778
PAC,ATE,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,20,2,148.2962963
PAC,ATE,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,30,2,189.7777778
PAC,ATE,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,50,2,243.1111111
PAC,ATE,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,80,2,372
PAC,ATE,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,100,2,385.3333333
PAC,ATE,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,96.44444444
PAC,ATE,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,20,2,149.7777778
PAC,ATE,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,30,2,183.8518519
PAC,ATE,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,50,2,260.8888889
PAC,ATE,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,80,2,367.5555556
PAC,ATE,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,100,2,385.3333333
PAC,CBZ,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,97.81746032
PAC,CBZ,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,20,2,149.4047619
PAC,CBZ,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,30,2,199.8015873
PAC,CBZ,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,50,2,228.3730159
PAC,CBZ,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,80,2,265.2777778
PAC,CBZ,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,100,2,305.7539683
PAC,CBZ,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,99.4047619
PAC,CBZ,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,20,2,132.3412698
PAC,CBZ,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,30,2,163.9550265
PAC,CBZ,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,50,2,212.1031746
PAC,CBZ,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,80,2,259.3253968
PAC,CBZ,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,100,2,318.8492063
PAC,IBF,957.6,2.825,0.676,85.02,0.036,0.049164902,3,298.15,10,2,93.33333333
PAC,IBF,957.6,2.825,0.676,85.02,0.036,0.049164902,5,298.15,10,2,40
PAC,IBF,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,13.33333333
PAC,IBF,957.6,2.825,0.676,85.02,0.036,0.049164902,9,298.15,10,2,0
PAC,IBF,957.6,2.825,0.676,85.02,0.036,0.049164902,3,298.15,10,2,93.33333333
PAC,IBF,957.6,2.825,0.676,85.02,0.036,0.049164902,5,298.15,10,2,40
PAC,IBF,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,13.33333333
PAC,IBF,957.6,2.825,0.676,85.02,0.036,0.049164902,9,298.15,10,2,0
PAC,IBF,957.6,2.825,0.676,85.02,0.036,0.049164902,3,298.15,10,2,93.33333333
PAC,IBF,957.6,2.825,0.676,85.02,0.036,0.049164902,5,298.15,10,2,40
PAC,IBF,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,13.33333333
PAC,IBF,957.6,2.825,0.676,85.02,0.036,0.049164902,9,298.15,10,2,0
PAC,ATE,957.6,2.825,0.676,85.02,0.036,0.049164902,3,298.15,10,2,43.11111111
PAC,ATE,957.6,2.825,0.676,85.02,0.036,0.049164902,5,298.15,10,2,65.33333333
PAC,ATE,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,87.55555556
PAC,ATE,957.6,2.825,0.676,85.02,0.036,0.049164902,9,298.15,10,2,87.55555556
PAC,ATE,957.6,2.825,0.676,85.02,0.036,0.049164902,3,298.15,10,2,43.11111111
PAC,ATE,957.6,2.825,0.676,85.02,0.036,0.049164902,5,298.15,10,2,65.33333333
PAC,ATE,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,87.55555556
PAC,ATE,957.6,2.825,0.676,85.02,0.036,0.049164902,9,298.15,10,2,87.55555556
PAC,ATE,957.6,2.825,0.676,85.02,0.036,0.049164902,3,298.15,10,2,43.11111111
PAC,ATE,957.6,2.825,0.676,85.02,0.036,0.049164902,5,298.15,10,2,65.33333333
PAC,ATE,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,87.55555556
PAC,ATE,957.6,2.825,0.676,85.02,0.036,0.049164902,9,298.15,10,2,87.55555556
PAC,CBZ,957.6,2.825,0.676,85.02,0.036,0.049164902,3,298.15,10,2,90.27777778
PAC,CBZ,957.6,2.825,0.676,85.02,0.036,0.049164902,5,298.15,10,2,104.9603175
PAC,CBZ,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,92.65873016
PAC,CBZ,957.6,2.825,0.676,85.02,0.036,0.049164902,9,298.15,10,2,100.1984127
PAC,CBZ,957.6,2.825,0.676,85.02,0.036,0.049164902,3,298.15,10,2,90.27777778
PAC,CBZ,957.6,2.825,0.676,85.02,0.036,0.049164902,5,298.15,10,2,104.9603175
PAC,CBZ,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,92.65873016
PAC,CBZ,957.6,2.825,0.676,85.02,0.036,0.049164902,9,298.15,10,2,100.1984127
PAC,CBZ,957.6,2.825,0.676,85.02,0.036,0.049164902,3,298.15,10,2,90.27777778
PAC,CBZ,957.6,2.825,0.676,85.02,0.036,0.049164902,5,298.15,10,2,104.9603175
PAC,CBZ,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,92.65873016
PAC,CBZ,957.6,2.825,0.676,85.02,0.036,0.049164902,9,298.15,10,2,100.1984127
PAC,IBF,957.6,2.825,0.676,85.02,0.036,0.049164902,7,288.15,10,2,53.33333333
PAC,IBF,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,53.33333333
PAC,IBF,957.6,2.825,0.676,85.02,0.036,0.049164902,7,308.15,10,2,53.33333333
PAC,IBF,957.6,2.825,0.676,85.02,0.036,0.049164902,7,318.15,10,2,53.33333333
PAC,IBF,957.6,2.825,0.676,85.02,0.036,0.049164902,7,288.15,10,2,53.33333333
PAC,IBF,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,53.33333333
PAC,IBF,957.6,2.825,0.676,85.02,0.036,0.049164902,7,308.15,10,2,53.33333333
PAC,IBF,957.6,2.825,0.676,85.02,0.036,0.049164902,7,318.15,10,2,53.33333333
PAC,IBF,957.6,2.825,0.676,85.02,0.036,0.049164902,7,288.15,10,2,53.33333333
PAC,IBF,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,53.33333333
PAC,IBF,957.6,2.825,0.676,85.02,0.036,0.049164902,7,308.15,10,2,53.33333333
PAC,IBF,957.6,2.825,0.676,85.02,0.036,0.049164902,7,318.15,10,2,53.33333333
PAC,ATE,957.6,2.825,0.676,85.02,0.036,0.049164902,7,288.15,10,2,56.44444444
PAC,ATE,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,74.22222222
PAC,ATE,957.6,2.825,0.676,85.02,0.036,0.049164902,7,308.15,10,2,78.66666667
PAC,ATE,957.6,2.825,0.676,85.02,0.036,0.049164902,7,318.15,10,2,87.55555556
PAC,ATE,957.6,2.825,0.676,85.02,0.036,0.049164902,7,288.15,10,2,56.44444444
PAC,ATE,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,74.22222222
PAC,ATE,957.6,2.825,0.676,85.02,0.036,0.049164902,7,308.15,10,2,78.66666667
PAC,ATE,957.6,2.825,0.676,85.02,0.036,0.049164902,7,318.15,10,2,87.55555556
PAC,ATE,957.6,2.825,0.676,85.02,0.036,0.049164902,7,288.15,10,2,56.44444444
PAC,ATE,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,74.22222222
PAC,ATE,957.6,2.825,0.676,85.02,0.036,0.049164902,7,308.15,10,2,78.66666667
PAC,ATE,957.6,2.825,0.676,85.02,0.036,0.049164902,7,318.15,10,2,87.55555556
PAC,CBZ,957.6,2.825,0.676,85.02,0.036,0.049164902,7,288.15,10,2,85.51587302
PAC,CBZ,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,95.83333333
PAC,CBZ,957.6,2.825,0.676,85.02,0.036,0.049164902,7,308.15,10,2,105.7539683
PAC,CBZ,957.6,2.825,0.676,85.02,0.036,0.049164902,7,318.15,10,2,115.2777778
PAC,CBZ,957.6,2.825,0.676,85.02,0.036,0.049164902,7,288.15,10,2,85.51587302
PAC,CBZ,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,95.83333333
PAC,CBZ,957.6,2.825,0.676,85.02,0.036,0.049164902,7,308.15,10,2,105.7539683
PAC,CBZ,957.6,2.825,0.676,85.02,0.036,0.049164902,7,318.15,10,2,115.2777778
PAC,CBZ,957.6,2.825,0.676,85.02,0.036,0.049164902,7,288.15,10,2,85.51587302
PAC,CBZ,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,95.83333333
PAC,CBZ,957.6,2.825,0.676,85.02,0.036,0.049164902,7,308.15,10,2,105.7539683
PAC,CBZ,957.6,2.825,0.676,85.02,0.036,0.049164902,7,318.15,10,2,115.2777778
PAC,IBF,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,53.33333333
PAC,IBF,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,40
PAC,IBF,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,66.66666667
PAC,IBF,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,80
PAC,IBF,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,53.33333333
PAC,IBF,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,53.33333333
PAC,IBF,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,53.33333333
PAC,IBF,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,26.66666667
PAC,IBF,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,66.66666667
PAC,IBF,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,80
PAC,IBF,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,66.66666667
PAC,IBF,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,66.66666667
PAC,IBF,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,53.33333333
PAC,IBF,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,26.66666667
PAC,IBF,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,66.66666667
PAC,IBF,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,80
PAC,IBF,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,53.33333333
PAC,IBF,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,53.33333333
PAC,ATE,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,43.11111111
PAC,ATE,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,29.77777778
PAC,ATE,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,38.66666667
PAC,ATE,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,56.44444444
PAC,ATE,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,47.55555556
PAC,ATE,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,56.44444444
PAC,ATE,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,43.11111111
PAC,ATE,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,29.77777778
PAC,ATE,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,38.66666667
PAC,ATE,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,56.44444444
PAC,ATE,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,47.55555556
PAC,ATE,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,56.44444444
PAC,ATE,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,43.11111111
PAC,ATE,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,29.77777778
PAC,ATE,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,38.66666667
PAC,ATE,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,56.44444444
PAC,ATE,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,47.55555556
PAC,ATE,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,56.44444444
PAC,CBZ,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,102.1825397
PAC,CBZ,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,92.65873016
PAC,CBZ,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,82.34126984
PAC,CBZ,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,99.4047619
PAC,CBZ,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,109.3253968
PAC,CBZ,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,102.9761905
PAC,CBZ,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,102.1825397
PAC,CBZ,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,92.65873016
PAC,CBZ,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,82.34126984
PAC,CBZ,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,99.4047619
PAC,CBZ,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,109.3253968
PAC,CBZ,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,102.9761905
PAC,CBZ,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,102.1825397
PAC,CBZ,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,92.65873016
PAC,CBZ,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,82.34126984
PAC,CBZ,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,99.4047619
PAC,CBZ,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,109.3253968
PAC,CBZ,957.6,2.825,0.676,85.02,0.036,0.049164902,7,298.15,10,2,102.9761905
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,0.250822963
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,2,2.5,2.398544014
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,3,2.5,4.966060795
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,5,2.5,6.352302607
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,7,2.5,9.293184445
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,10,2.5,15.24912634
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.143685658
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,2,2.5,2.986129606
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,3,2.5,3.780689599
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,5,2.5,6.269938692
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,7,2.5,7.799920238
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,10,2.5,14.18131552
Pristine SCG biochar,CBZ,4,5.818,0.006,81.2,0.027,0.0591133,7,298.15,1,2.5,1.151154852
